num_samples_original,num_features_original,num_samples_after_preprocessing,num_features_after_preprocessing,num_classes,binary_features,categorical_features,numeric_features,class_imbalance,variance_explained,avg_feature_correlation,max_correlation,intrinsic_dimensionality,pca_variance,outlier_fraction,linear_performance,nonlinear_performance,tree_performance
1000000.0,39.0,1000000.0,39.0,2.0,3.0,36.0,0.0,0.154046,0.1749577403378695,0.1461894312078214,1.000000000000002,20.1284018247667,781.0,0.0042074624161437,0.7990935447164457,0.7016744898373561,0.7925171046718757
1000000.0,34.0,1000000.0,34.0,6.0,1.0,33.0,0.0,0.6944814523284372,0.425660467755372,0.0561224309285998,0.7249152415813338,25.384383271090137,26.0,0.0062019207010723,0.9644944079104336,0.9436350922727476,0.9760089856355944
1000000.0,19.0,1000000.0,19.0,7.0,0.0,19.0,0.0,0.0042664503133393,0.6066380020164883,0.0726459597711242,0.902871813372556,5.626909816091797,12.0,0.0065041985665074,0.72856520061706,0.7940184564367726,0.8745917409272167
1000000.0,29.0,1000000.0,29.0,2.0,20.0,9.0,0.0,0.877522,0.4336461872267914,0.027270401919828,0.9928266232539475,5.717619787290401,23.0,0.022516762739475,0.6578582079365249,0.6816402141825814,0.8131034740725887
1000000.0,60.0,1000000.0,60.0,2.0,0.0,60.0,0.0,0.0671119999999999,0.3920978365173382,0.0436019501360388,0.8381653188800977,37.568674091962144,45.0,0.0084163366534661,0.7734726541989797,0.7602897632328077,0.8653254285342115
137781.0,9.0,137781.0,9.0,7.0,0.0,9.0,0.0,0.9873620945167132,0.7101997190731808,0.0412141059943702,0.4396572894100478,5.136454970653086,8.0,0.0143522592918544,0.4125677095063389,0.5621531635166646,0.6630131203003745
1000000.0,35.0,1000000.0,35.0,19.0,16.0,19.0,0.0,0.8293251752568834,0.363453030763036,0.0389623153605535,0.6242374001597829,15.386215918802955,29.0,0.0085842306197563,0.8300169510032261,0.8365064201676095,0.9380852881625552
1000000.0,57.0,1000000.0,57.0,2.0,0.0,57.0,0.0,0.211896,0.5221620615297017,0.0710259602817877,1.000000000000001,5.081405793224955,47.0,0.0085463067645512,0.7342074850267744,0.7147077020562312,0.762292234196502
1000000.0,13.0,1000000.0,13.0,5.0,3.0,10.0,0.0,0.994034231271247,0.5111033571241765,0.0220535274826256,0.3385328344724456,8.762743937769438,12.0,0.002335664895172,0.571635916333384,0.7501653996988074,0.9165415955870978
39366.0,9.0,39366.0,9.0,2.0,0.0,9.0,0.0,0.3057968805568257,0.6476685323597713,0.0235428892347041,0.1871471150008115,9.0,9.0,0.0,0.5502802271185262,0.6604779760603384,0.7650842926917941
1000000.0,13.0,1000000.0,13.0,5.0,3.0,10.0,0.0,0.994787289028956,0.5283038435226378,0.0156447309310358,0.3131016219466067,5.353324754655974,12.0,0.0141709312809844,0.5152849338569778,0.7230989092698649,0.913379631611415
1000000.0,32.0,1000000.0,32.0,2.0,17.0,15.0,0.0,0.002238,0.3449579515992694,0.018818478255923,0.565311435842129,22.60500989244772,23.0,0.0,0.8607922727569992,0.8756961354794738,0.946646010941696
1000000.0,13.0,1000000.0,13.0,2.0,0.0,13.0,0.0,0.1086479999999999,0.5473283867154863,0.039059934887109,0.5247225376714096,7.46287013800075,12.0,0.0022708600651718,0.881996791224814,0.9024376303835734,0.914751297876582
1000000.0,18.0,1000000.0,18.0,4.0,0.0,18.0,0.0,0.0472262681916477,0.7374000490797333,0.1396186894799636,0.8238884081880331,7.6377474180856515,14.0,0.0049317029154609,0.5455913597415339,0.5916389764251888,0.7120240386187943
1000000.0,19.0,1000000.0,19.0,2.0,13.0,6.0,0.0,0.5820960000000001,0.477236244337452,0.0499507103271215,0.5656712067568368,10.153601388350358,17.0,0.0070802832113284,0.8498278768590369,0.8569814812917134,0.9008119223546872
131072.0,16.0,131072.0,16.0,2.0,16.0,0.0,0.0,0.2269439697265625,0.6322922239788261,0.1177751079558939,0.7027622444677006,6.861908970532398,13.0,0.0,0.942425088357456,0.9436001717294044,0.964436202585726
1000000.0,29.0,1000000.0,29.0,4.0,20.0,9.0,0.0,0.9985334495886836,0.4105329627776302,0.0252317868285321,0.991676533096306,5.970595599729761,22.0,0.0124575483280041,0.7915136643532316,0.751908174391931,0.8393000452571298
1000000.0,34.0,1000000.0,34.0,2.0,0.0,34.0,0.0,0.2820499999999999,0.4380235954882764,0.0610061410991782,0.6508669418337388,28.25310468592427,29.0,0.0,0.8934541116625446,0.8930315063703004,0.9475282712418012
1000000.0,40.0,1000000.0,40.0,3.0,0.0,40.0,0.0,0.0108580346014755,0.2496627001864632,0.0224141254090962,0.5649292317775668,40.0,36.0,0.0,0.8504103060825615,0.8149019636932309,0.8937871955142146
1000000.0,17.0,1000000.0,17.0,7.0,15.0,2.0,0.0,0.8042276481999253,0.2060598489617904,0.0499692479701808,1.0000000000000009,7.049332154078416,102.0,0.0085951223924,0.884686546433627,0.6523383064464637,0.9334417513338638
1455525.0,72.0,1455525.0,72.0,10.0,44.0,6.0,22.0,0.9999938889313268,0.5015700452739982,0.0531041385495904,1.0,8.162457671103722,45.0,0.0094576587380904,0.5672702037945586,0.5948050017864708,0.7028850416224445
581012.0,54.0,581012.0,54.0,7.0,44.0,0.0,10.0,0.9807934332699408,0.392265363017823,0.0464485860907341,1.0,6.232074413218183,41.0,0.0201208048321932,0.5372642531982005,0.5526326749889771,0.6848306395607239
45312.0,8.0,45312.0,8.0,2.0,0.0,1.0,7.0,0.1509092514124294,0.9022133262309544,0.1105441991270807,0.7491131155028367,7.758004353449476,7.0,0.0017750710028401,0.7309406541873896,0.7899259871051453,0.7963514492608829
1000000.0,10.0,1000000.0,10.0,2.0,0.0,0.0,10.0,1.3999999999984025e-05,0.5635638089843904,0.0180749669856861,0.2300866066454056,10.0,10.0,0.0,0.6922741051810334,0.718138100259513,0.7196010618829698
1000000.0,10.0,1000000.0,10.0,2.0,0.0,0.0,10.0,0.000332,0.5316132533415131,0.0111182124329632,0.0816371086118656,10.0,10.0,0.0,0.869088372151484,0.9102698982557056,0.9143840732440904
1000000.0,24.0,1000000.0,24.0,10.0,24.0,0.0,0.0,0.0069762448127599,0.2558840479517752,0.0081184190890327,0.2381535019252552,24.0,23.0,0.0,0.4893129530462252,0.5415545977342052,0.6416819688660156
829201.0,10.0,829201.0,10.0,10.0,0.0,5.0,5.0,0.9999903736932289,0.7678055302137947,0.0786404612246243,0.8421783711246789,10.0,8.0,0.0017766395902524,0.3834753566750196,0.6439661801146631,0.845552485658604
1000000.0,10.0,1000000.0,10.0,5.0,0.0,0.0,10.0,0.527948697713138,0.6381928004927282,0.0369935046815043,0.2600499519635619,10.0,10.0,0.0059247109653158,0.3593843159948506,0.646183473581078,0.8129180216419893
1000000.0,10.0,1000000.0,10.0,5.0,0.0,0.0,10.0,0.527948697713138,0.6362291567037321,0.0385262352925123,0.284196112544297,10.0,10.0,0.0058687042445093,0.4217633654630064,0.6228911661112337,0.7422518893871285
1000000.0,10.0,1000000.0,10.0,5.0,0.0,0.0,10.0,0.527948697713138,0.6386369669496438,0.0395148661199471,0.3079839200983245,10.0,10.0,0.0057766932031843,0.4556800130982743,0.6439302729082653,0.7556919227801014
1000000.0,10.0,1000000.0,10.0,5.0,0.0,0.0,10.0,0.527948697713138,0.5467008433412567,0.0116328157511839,0.19879380400234,10.0,10.0,0.0051846221546585,0.1917232565737296,0.2815765260860176,0.3224616938558612
1000000.0,10.0,1000000.0,10.0,5.0,0.0,0.0,10.0,0.527948697713138,0.5622174426975866,0.0221564163928721,0.1415641095899528,10.0,10.0,0.0051646197543705,0.2117379302043859,0.2815331640843104,0.326833166409714
1000000.0,3.0,1000000.0,3.0,2.0,0.0,0.0,3.0,0.228684,0.9999999999999968,0.0394989439500683,0.3474744853992745,3.0,3.0,0.0,0.8171848388471225,0.8672782438783254,0.8674980859273699
1000000.0,3.0,1000000.0,3.0,2.0,0.0,0.0,3.0,0.228664,1.000000000000001,0.0401914634209317,0.3495276081075194,3.0,3.0,0.0,0.8208759593354884,0.8695800668762917,0.8697705249538381
106.0,57.0,106.0,57.0,2.0,0.0,57.0,0.0,0.0,0.2259103345582635,0.0400193970334036,0.3180085848358137,40.11898498214255,43.0,0.0,0.7936544474044475,0.7805305312113093,0.8345610871245883
339.0,17.0,339.0,17.0,21.0,14.0,3.0,0.0,0.976470588235294,0.4843096496435635,0.0446003189127169,0.3956752338977275,9.939880664121404,13.0,0.0088495575221238,0.2633575461234519,0.275461778878113,0.2705771850461753
48842.0,14.0,48842.0,14.0,2.0,1.0,11.0,2.0,0.5214364686130789,0.2796442065477931,0.0636314869162355,1.0000000000000002,7.5785190758046115,69.0,0.0104454811103836,0.7044092685487243,0.665748288931228,0.782453651944453
110393.0,54.0,110393.0,54.0,7.0,44.0,0.0,10.0,0.9494917108315571,0.377233166818473,0.0433760112417528,1.0000000000000002,6.014912980512828,41.0,0.0200149345280955,0.389838557984522,0.413500370194641,0.5541092901511486
1484.0,8.0,1484.0,8.0,10.0,1.0,0.0,7.0,0.9786324786324786,0.8434846932299241,0.0381827955976265,0.5834291169111226,8.0,7.0,0.011455525606469,0.4512376443023715,0.515829912115905,0.6362614783135173
6430.0,36.0,6430.0,36.0,6.0,0.0,0.0,36.0,0.4202226345083488,0.9396504275761436,0.2412068608260776,0.9608450593438504,17.82027454293303,6.0,0.0027043373077587,0.6927098600859715,0.8252231603676944,0.8601076076085082
4177.0,8.0,4177.0,8.0,28.0,0.0,1.0,7.0,0.9971014492753624,0.9897431713300728,0.3050774749288809,0.987025667896286,8.0,2.0,0.0041297581996648,0.1110936221840982,0.1513943785831093,0.1513295929095443
28056.0,6.0,28056.0,6.0,18.0,0.0,6.0,0.0,0.9882096069868996,0.9154988964517548,0.027686699367965,0.4175351702134893,6.0,6.0,0.0,0.1754327955406086,0.4189190230414167,0.5938732996944646
1340.0,16.0,1340.0,16.0,3.0,0.0,1.0,15.0,0.910377358490566,0.9088466347712284,0.2392867933405618,0.9845071517118232,13.104554263067772,1.0,0.0109141791044776,0.7128047359731248,0.7303164541424577,0.8623578970872843
412.0,8.0,412.0,8.0,7.0,1.0,3.0,4.0,0.9937304075235108,0.8502327855881453,0.0543995285015051,0.9062051968311544,8.0,1.0,0.01001213592233,0.1840830551988589,0.2283667554274422,0.1964092616998719
178.0,13.0,178.0,13.0,3.0,0.0,0.0,13.0,0.1932773109243697,0.7424932586475104,0.0903793524573172,0.8252088834601796,12.298345401260914,1.0,0.0047536732929991,0.9810432458058996,0.8393907995520529,0.97331022356834
736.0,19.0,736.0,19.0,5.0,1.0,5.0,13.0,0.341692789968652,0.3830676379118301,0.0396280165065372,1.0,7.508442311336221,2.0,0.0357167119565217,0.4920472507592869,0.362246105375798,0.5870419185661856
1000000.0,38.0,1000000.0,38.0,6.0,19.0,13.0,6.0,0.998539871377138,0.3584453760140156,0.034417715341654,0.999336026238574,10.911121434226851,40.0,0.0127041331916351,0.7994703123752264,0.7596872418281874,0.8999303983375126
